game_id,game_play_number,homeTeamName,awayTeamName,home_wp_after,away_wp_after
401756847,43,Kansas,Fresno State,92.48228073120117,7.517719268798828
401756847,44,Kansas,Fresno State,91.89632534980774,8.10367465019226
401756847,45,Kansas,Fresno State,90.36602973937988,9.633970260620117
401756847,46,Kansas,Fresno State,89.968740940094,10.031259059906006
401756847,47,Kansas,Fresno State,89.64905738830566,10.350942611694336
401756847,48,Kansas,Fresno State,89.77179527282715,10.228204727172852
401756847,49,Kansas,Fresno State,90.2755081653595,9.724491834640503
401756847,50,Kansas,Fresno State,91.0544216632843,8.945578336715698
401756847,51,Kansas,Fresno State,92.42277145385742,7.577228546142578
401756847,52,Kansas,Fresno State,93.31504106521606,6.6849589347839355
401756847,53,Kansas,Fresno State,93.66593956947327,6.334060430526733
401756847,54,Kansas,Fresno State,94.35738921165466,5.642610788345337
401756847,55,Kansas,Fresno State,95.09251117706299,4.907488822937012
401756847,56,Kansas,Fresno State,96.13867402076721,3.861325979232788
401756847,57,Kansas,Fresno State,95.94079256057739,4.059206321835518
401756847,58,Kansas,Fresno State,96.39471173286438,3.605285659432411
401756847,59,Kansas,Fresno State,95.27528882026672,4.724710434675217
401756847,60,Kansas,Fresno State,94.8112964630127,5.188704282045364
401756847,61,Kansas,Fresno State,95.39438486099243,4.605613648891449
401756847,62,Kansas,Fresno State,96.19594216346741,3.8040563464164734
401756847,63,Kansas,Fresno State,97.17819094657898,2.8218090534210205
401756847,64,Kansas,Fresno State,96.86377048492432,3.1362295150756836
401756847,65,Kansas,Fresno State,97.43596315383911,2.5640368461608887
401756847,66,Kansas,Fresno State,97.14694023132324,2.853059768676758
401756847,67,Kansas,Fresno State,97.82031178474426,2.1796882152557373
401756847,68,Kansas,Fresno State,97.67596125602722,2.3240387439727783
401756847,69,Kansas,Fresno State,97.39737510681152,2.6026248931884766
401756847,70,Kansas,Fresno State,97.04585671424866,2.9541432857513428
401756847,71,Kansas,Fresno State,98.43134880065918,1.5686511993408203
401756847,72,Kansas,Fresno State,98.48405718803406,1.5159455128014088
401756847,73,Kansas,Fresno State,99.06362891197205,0.9363707154989243
401756847,74,Kansas,Fresno State,99.13952946662903,0.8604680188000202
401756847,75,Kansas,Fresno State,98.85784387588501,1.142157893627882
401756847,76,Kansas,Fresno State,98.9633321762085,1.0366649366915226
401756847,77,Kansas,Fresno State,99.03745651245117,0.9625425562262535
401756847,78,Kansas,Fresno State,99.10536408424377,0.8946363814175129
401756847,79,Kansas,Fresno State,98.75207543373108,1.2479270808398724
401756847,80,Kansas,Fresno State,98.71313571929932,1.286864746361971
401756847,81,Kansas,Fresno State,98.63625764846802,1.3637438416481018
401756847,82,Kansas,Fresno State,98.63625764846802,1.3637438416481018
401756847,83,Kansas,Fresno State,98.72022867202759,1.2797710485756397
401756847,84,Kansas,Fresno State,98.59001636505127,1.4099866151809692
401756847,85,Kansas,Fresno State,98.68744015693665,1.3125624507665634
401756847,86,Kansas,Fresno State,98.47493767738342,1.525062695145607
401756847,87,Kansas,Fresno State,98.48654866218567,1.513450127094984
401756847,88,Kansas,Fresno State,98.61217141151428,1.387825794517994
401756847,89,Kansas,Fresno State,97.50735759735107,2.4926435202360153
401756847,90,Kansas,Fresno State,97.2827672958374,2.7172325178980827
401756847,91,Kansas,Fresno State,97.43748307228088,2.5625182315707207
401756847,92,Kansas,Fresno State,97.90439009666443,2.0956113934516907
401756847,93,Kansas,Fresno State,99.00936484336853,0.9906351566314697
401756847,94,Kansas,Fresno State,99.0760087966919,0.9239912033081055
401756847,95,Kansas,Fresno State,99.00678396224976,0.9932160377502441
401756847,96,Kansas,Fresno State,99.34446811676025,0.6555318832397461
401756847,97,Kansas,Fresno State,99.31822419166565,0.6817758083343506
401756847,98,Kansas,Fresno State,99.76867437362671,0.23132562637329102
401756847,99,Kansas,Fresno State,99.58693385124207,0.41306656785309315
401756847,100,Kansas,Fresno State,99.60286021232605,0.3971387166529894
401756847,101,Kansas,Fresno State,99.66756105422974,0.33243861980736256
401756847,102,Kansas,Fresno State,99.58887100219727,0.41112760081887245
401756847,103,Kansas,Fresno State,99.78716373443604,0.21283626556396484
401756847,104,Kansas,Fresno State,99.82324242591858,0.1767575740814209
401756847,105,Kansas,Fresno State,99.80225563049316,0.19774436950683594
401756847,106,Kansas,Fresno State,99.78433847427368,0.21566152572631836
401756847,107,Kansas,Fresno State,99.79041814804077,0.20958185195922852
401756847,108,Kansas,Fresno State,99.8029887676239,0.19701123237609863
401756847,109,Kansas,Fresno State,99.79743361473083,0.20256638526916504
401756847,110,Kansas,Fresno State,99.85260963439941,0.14739036560058594
